tweet_id,tweet_created_at,tweet_text,display_text_range,source,truncated,retweeted_status_created_at,retweeted_status_id,retweeted_user_id,retweeted_user_screen_name,in_reply_to_status_id,geo,coordinates,place,is_quote_status,hashtags,user_mentions,urls,media,possibly_sensitive,lang,user_id,user_name,user_screen_name,user_location,user_url,user_description,user_verified,user_followers_count,user_friends_count,user_statuses_count,user_favourites_count,user_created_at,user_profile_image_url,user_profile_banner_url,user_lang,filter_level
1358784887331971073,Mon Feb 08 14:28:56 +0000 2021,RT @LassYoram: פלורידה. משחק סופרבאול אתמול. 25.000 צופים. ישראל: ספורט משותק.,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon Feb 08 13:10:48 +0000 2021,1358765221100351488,1273276672570253313,LassYoram,,,,,FALSE,,LassYoram,,,FALSE,iw,1116744172545937413,בן דוד מרים,Miriambendavid,ישראל,,"בעד התייחסות לכל יצור בריאה, ללא הבדל, דת גזע ומין...",FALSE,1573,1359,69377,153279,Fri Apr 12 16:45:33 +0000 2019,http://pbs.twimg.com/profile_images/1325049560612352000/pCMkpXB5_normal.jpg,https://pbs.twimg.com/profile_banners/1116744172545937413/1555140209,,low
1370510720689901573,Fri Mar 12 23:03:13 +0000 2021,RT @rzioni: מאמר מפרופ בנטואיץ הוירולוג הישראלי הכי בכיר ובין האנשים המכובדים ביותר בתחום הוירולוגיה בעולם  מעניין שהאדם הכי חכם בארץ בתחום…,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Fri Mar 12 18:31:07 +0000 2021,1370442247209156608,337297525,rzioni,,,,,FALSE,,rzioni,,,FALSE,iw,1056858844310237185,🇮🇱🇮🇹RealFakeYoelManor,FakeYoel,Israel,,זה החשבון הלא תקין פוליטית של יואל מנור המזוייף תלונות יש להפנות ליואל מנור האמיתי. אתאיסט יהודי אדוק שלא מתגעגע לגבולות 67 No More Oslo No More Bloodshed,FALSE,2132,3290,66622,59692,Mon Oct 29 10:42:38 +0000 2018,http://pbs.twimg.com/profile_images/1113530424314224642/Ry_8oGlQ_normal.jpg,https://pbs.twimg.com/profile_banners/1056858844310237185/1601496706,,low
1370625758922739715,Sat Mar 13 06:40:20 +0000 2021,RT @rzioni: מאמר מפרופ בנטואיץ הוירולוג הישראלי הכי בכיר ובין האנשים המכובדים ביותר בתחום הוירולוגיה בעולם  מעניין שהאדם הכי חכם בארץ בתחום…,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Fri Mar 12 18:31:07 +0000 2021,1370442247209156608,337297525,rzioni,,,,,FALSE,,rzioni,,,FALSE,iw,1266302177535864832,H.lav,Hlav15,,,,FALSE,76,597,778,6478,Fri May 29 09:35:53 +0000 2020,http://pbs.twimg.com/profile_images/1288894096992501767/lFjk3DbV_normal.jpg,https://pbs.twimg.com/profile_banners/1266302177535864832/1596131337,,low
1370694867828015106,Sat Mar 13 11:14:57 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,1169304869624274944,yair💛💙,yair72289588,"בלומפילד, תל אביב יפו.",,‏‏‏*עשור הטוב ביותר* יש רק במכבי.,FALSE,250,191,15171,30331,Wed Sep 04 17:43:31 +0000 2019,http://pbs.twimg.com/profile_images/1369183737666301953/be4gB5lr_normal.jpg,https://pbs.twimg.com/profile_banners/1169304869624274944/1598489105,,low
1370699960757391361,Sat Mar 13 11:35:11 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,73742286,רן רויטגרונט,RanRoi777,Haifa,,הדבר הכי בולט שבהלת הקורונה יצרה הוא עוד הוכחה עד כמה הציבור הישראלי הוא עדר מטומטם וחסר ביטחון.,FALSE,165,454,6213,19598,Sat Sep 12 21:48:00 +0000 2009,http://pbs.twimg.com/profile_images/1349732995440099329/fUnhhUnm_normal.jpg,https://pbs.twimg.com/profile_banners/73742286/1615547324,,low
1370703796599414785,Sat Mar 13 11:50:26 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,2564860412,Incognito,IrakiW,,,"‏‏The tyrant will always find a pretext for his tyranny.


שחרר את עצמך.רדוף את האמת כמו משוגע, אף שלעולם לא תצליח לגעת בשולי אדרתה.",FALSE,3339,2385,87858,44725,Fri Jun 13 07:45:31 +0000 2014,http://pbs.twimg.com/profile_images/1269748698306789377/swXb5xfl_normal.jpg,https://pbs.twimg.com/profile_banners/2564860412/1600387186,,low
1370704109930696704,Sat Mar 13 11:51:40 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,91371789,omri cohen הבלם,omricohen14,tel aviv,,"שחקן כדורגל לכל נגזרותיו, כתב ספורט בתקשורת  הכתובה וברשתות השונות



professional soccer player, footvolley, 
 beach soccer,  futsal and 
professional trainer",FALSE,459,2047,3590,912,Fri Nov 20 16:19:46 +0000 2009,http://pbs.twimg.com/profile_images/1587009844/cko_normal.jpg,https://pbs.twimg.com/profile_banners/91371789/1526828154,,low
1370715190602440710,Sat Mar 13 12:35:42 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,1283680960769339393,Democratic,Demo78099764,,,,FALSE,217,627,6546,55254,Thu Jul 16 08:32:57 +0000 2020,http://pbs.twimg.com/profile_images/1300304760378142720/Q9fF2Rj5_normal.jpg,,,low
1370716229883805699,Sat Mar 13 12:39:50 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,453825238,𝕯𝖎𝖕𝖕𝕴𝖓_𝕭𝖑𝖆𝖈𝖐,DippIn_Black,Transylvania,https://youtu.be/TnV7qY1jAgU,"‏‏‏חיה בעלטה, דוברת עורבית, רוכבת על מטאטא לא חשמלי, מתבוננת",FALSE,3050,593,23935,195381,Tue Jan 03 09:53:03 +0000 2012,http://pbs.twimg.com/profile_images/1013121323382595585/HTVV1jc1_normal.jpg,https://pbs.twimg.com/profile_banners/453825238/1419704912,,low
1370718968567242760,Sat Mar 13 12:50:43 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,396015190,🐲🐉,barakshalev,Earth 2.0,http://www.salsalot.com,"גורו, הפי-דמיולוג",FALSE,11733,567,45019,39637,Sat Oct 22 16:23:57 +0000 2011,http://pbs.twimg.com/profile_images/1337514427965452293/PBz4ghjs_normal.jpg,https://pbs.twimg.com/profile_banners/396015190/1612692543,,low
1370745402719354883,Sat Mar 13 14:35:45 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,1074376949924020225,Mist 🏴‍☠️🏴🏴☣️🆘,mitsi0000,,,"Mom, Flerken, Orwell was right🆘",FALSE,240,1542,6624,12953,Sun Dec 16 18:53:20 +0000 2018,http://pbs.twimg.com/profile_images/1098351475229638657/Mn77RbsJ_normal.png,https://pbs.twimg.com/profile_banners/1074376949924020225/1550703483,,low
1370783074850648073,Sat Mar 13 17:05:27 +0000 2021,RT @mdkatrsk: האירופאים האלה ממש רכרוכיים; כמה מיקרים של תסחיף ריאתי וכבר השהו המשך חיסוני קורונה לבדיקה בכמה ארצות. לנו יש מנהיג ושר בריאו…,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 13 11:12:26 +0000 2021,1370694234009960450,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,,FALSE,iw,150350815,אתון עיוורת,aton_everet,,,אני זרע של אבא שברח מסיביר ואמא ששרדה מחנה ריכוז מי יכול עלי?,FALSE,2686,1056,126080,275971,Mon May 31 18:25:24 +0000 2010,http://pbs.twimg.com/profile_images/3273037334/bfbef47c1f9215b8aefd5baf28438cee_normal.jpeg,https://pbs.twimg.com/profile_banners/150350815/1361199469,,low
1370818337819787275,Sat Mar 13 19:25:34 +0000 2021,"RT @ItzhackH: צ'מעו בדיחה!
יואל רזבוזוב לאיילה חסון:
""גם לפיד יכול היה לטלפן לאלברט בורלא בשעה 03:00 לפנות בוקר""!
ואני שואל:
וכי מה היה ללפ…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 13 17:05:23 +0000 2021,1370783059642048512,1104044180446371840,ItzhackH,,,,,FALSE,,ItzhackH,,,FALSE,iw,3304234548,amnon✡🇺🇲🇮🇱🇮🇱,amnonbenhaim,ישראל,,"‏‏‏‏יהודי,ישראלי, ציוני, ימני  (ליכוד לא כמו ולא דומה)",FALSE,315,648,5628,27372,Sun Aug 02 13:18:29 +0000 2015,http://pbs.twimg.com/profile_images/1281485419218186241/nGPC64tW_normal.jpg,https://pbs.twimg.com/profile_banners/3304234548/1602435249,,low
1366248374102601731,Mon Mar 01 04:46:10 +0000 2021,RT @shirlior: מה זה ״סכום ההגנה הביולוגית והתנהגות הציבור״? לחיסון יש אפקט שהוא לא הגנה ביולוגית? החיסון עובד או שהתנהגות הציבור עובדת? חיס…,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,Sun Feb 28 09:53:35 +0000 2021,1365963351101218823,19870712,shirlior,,,,,TRUE,,shirlior,,,FALSE,iw,3268453153,Political Bread🍺,HechtBread,,,"If you agree with me on 9 out of 12 issues, vote for me. If you agree with me on 12 out of 12 issues, see a psychiatrist. — Ed Koch|PoliSci @PSUWorldCampus 🇺🇸",FALSE,1620,529,25990,38320,Sat Jul 04 20:31:04 +0000 2015,http://pbs.twimg.com/profile_images/990697623593025538/arD6Uhf__normal.jpg,https://pbs.twimg.com/profile_banners/3268453153/1601888864,,low
1366248629443452928,Mon Mar 01 04:47:11 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,1056858844310237185,🇮🇱🇮🇹RealFakeYoelManor,FakeYoel,Israel,,זה החשבון הלא תקין פוליטית של יואל מנור המזוייף תלונות יש להפנות ליואל מנור האמיתי. אתאיסט יהודי אדוק שלא מתגעגע לגבולות 67 No More Oslo No More Bloodshed,FALSE,2118,3271,66049,59241,Mon Oct 29 10:42:38 +0000 2018,http://pbs.twimg.com/profile_images/1113530424314224642/Ry_8oGlQ_normal.jpg,https://pbs.twimg.com/profile_banners/1056858844310237185/1601496706,,low
1366268214259445760,Mon Mar 01 06:05:00 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,172648738,Dan D. Aridor,daridor,,,"Everybody knows the good guys lost
Everybody knows the fight was fixed
That's how it goes
Everybody knows",FALSE,1390,1528,38783,115146,Fri Jul 30 06:41:40 +0000 2010,http://pbs.twimg.com/profile_images/1304776738224967682/dDCnen2S_normal.jpg,https://pbs.twimg.com/profile_banners/172648738/1613748543,,low
1366269761353580544,Mon Mar 01 06:11:09 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,1239425439485038593,🙂ליאור תמם,lior_tm,Israel,,"Dr Shiva , Just watch it! https://www.youtube.com/watch?v=E-m5U35m87Y&t=544s&ab_channel=ShoshanaLalita",FALSE,233,347,8389,49856,Mon Mar 16 05:37:18 +0000 2020,http://pbs.twimg.com/profile_images/1316990422800097280/o_LLyp03_normal.jpg,https://pbs.twimg.com/profile_banners/1239425439485038593/1608999540,,low
1366284071593213952,Mon Mar 01 07:08:01 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,457418990,Roi,RoiLeshem,,,"captain 737,777,787 EL AL.",FALSE,192,261,4197,30701,Sat Jan 07 11:35:55 +0000 2012,http://pbs.twimg.com/profile_images/1317971798508658694/UQm1XecJ_normal.jpg,https://pbs.twimg.com/profile_banners/457418990/1613278085,,low
1366293549931716614,Mon Mar 01 07:45:41 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,1340334633649582081,שרון,mM0B64IT7uBRG3W,,,,FALSE,19,129,281,798,Sat Dec 19 16:34:32 +0000 2020,http://pbs.twimg.com/profile_images/1340335434954584068/QCZ6sdR-_normal.jpg,,,low
1366295342992490498,Mon Mar 01 07:52:48 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,1230473278382317568,מפלגות ישראל עלו לי עד כאן,j3OfpaRtbX7GqUx,,,בעד לקדם יום ללא איזכור השם ביבי,FALSE,108,217,4424,26995,Thu Feb 20 12:44:45 +0000 2020,http://pbs.twimg.com/profile_images/1365179442335780864/m8JgqbAw_normal.jpg,https://pbs.twimg.com/profile_banners/1230473278382317568/1609790100,,low
1366332270467047424,Mon Mar 01 10:19:33 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,150350815,אתון עיוורת,aton_everet,,,אני זרע של אבא שברח מסיביר ואמא ששרדה מחנה ריכוז מי יכול עלי?,FALSE,2657,1036,125185,273872,Mon May 31 18:25:24 +0000 2010,http://pbs.twimg.com/profile_images/3273037334/bfbef47c1f9215b8aefd5baf28438cee_normal.jpeg,https://pbs.twimg.com/profile_banners/150350815/1361199469,,low
1366354235235983361,Mon Mar 01 11:46:49 +0000 2021,"RT @Blitz20191: יש דיבור חוזר על לחסן מחלימים. הטיעונים נעו באין מספיק חיסונים, לחסן אחרי שלושה חודשים ועכשיו כי פשוט חבל לזרוק לפח מנות. א…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Mon Mar 01 08:18:42 +0000 2021,1366301858525032449,1173524320850784256,Blitz20191,,,,,TRUE,,Blitz20191,,,FALSE,iw,91371789,omri cohen הבלם,omricohen14,tel aviv,,"שחקן כדורגל לכל נגזרותיו, כתב ספורט בתקשורת  הכתובה וברשתות השונות



professional soccer player, footvolley, 
 beach soccer,  futsal and 
professional trainer",FALSE,456,2031,3450,906,Fri Nov 20 16:19:46 +0000 2009,http://pbs.twimg.com/profile_images/1587009844/cko_normal.jpg,https://pbs.twimg.com/profile_banners/91371789/1526828154,,low
1376047369679216640,Sun Mar 28 05:43:53 +0000 2021,"RT @Boaz_Cohen: שני ניסויים, ״עומר 1״ ו""עומר 2״, בוצעו ב-716 חיילים בשנים  1998-2006. ביצעו ניסויים נגד אנתרקס בחיילים. הניסויים סווגו כ""סו…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 27 08:10:38 +0000 2021,1375721914715533316,38839531,Boaz_Cohen,,,,,FALSE,,Boaz_Cohen,,,FALSE,iw,1316422656581865472,אמת לאמיתה,bobimmmmm,,,"עולם הפוך ראיתי, אז באתי.",FALSE,71,252,647,7494,Wed Oct 14 16:56:41 +0000 2020,http://pbs.twimg.com/profile_images/1317222131135119363/9-MoznY8_normal.jpg,,,low
1376059042511134720,Sun Mar 28 06:30:16 +0000 2021,"RT @Boaz_Cohen: שני ניסויים, ״עומר 1״ ו""עומר 2״, בוצעו ב-716 חיילים בשנים  1998-2006. ביצעו ניסויים נגד אנתרקס בחיילים. הניסויים סווגו כ""סו…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Sat Mar 27 08:10:38 +0000 2021,1375721914715533316,38839531,Boaz_Cohen,,,,,FALSE,,Boaz_Cohen,,,FALSE,iw,1116744172545937413,בן דוד מרים,Miriambendavid,ישראל,,"בעד התייחסות לכל יצור בריאה, ללא הבדל, דת גזע ומין...",FALSE,1641,1396,72125,157596,Fri Apr 12 16:45:33 +0000 2019,http://pbs.twimg.com/profile_images/1325049560612352000/pCMkpXB5_normal.jpg,https://pbs.twimg.com/profile_banners/1116744172545937413/1555140209,,low
1376061008406544387,Sun Mar 28 06:38:05 +0000 2021,"RT @Gadi_Shiloh: הנה זה מגיע, בעוד בית החולים הדסה בודק את ההשפעה של החיסון על פוריות אצל מי שסיים את ההתפתחות הגופנית, משרד הבריאות כבר מת…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,Sat Mar 27 11:06:56 +0000 2021,1375766279479554049,1361918992634548229,Gadi_Shiloh,,,,,FALSE,,Gadi_Shiloh,,,FALSE,iw,1110169393357570050,oritc2,oritc22,,,‏‏‏‏‏‏‏‏רגישה לסביבה. אין חירות בלי שיוויון זכויות. חובת המדינה לספק חמשת הממים (ז'בוטינסקי),FALSE,440,1162,10909,17869,Mon Mar 25 13:19:44 +0000 2019,http://pbs.twimg.com/profile_images/1189556355658604544/9LBfn4nc_normal.jpg,,,low
1366418100682452992,Mon Mar 01 16:00:36 +0000 2021,RT @LassYoram: כל האוכלוסיה בסיכון מחוסנת. אין עומס בבתי החולים. בשביל מה מסכה?,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon Mar 01 15:53:58 +0000 2021,1366416429323608069,1273276672570253313,LassYoram,,,,,FALSE,,LassYoram,,,FALSE,iw,1239425439485038593,🙂ליאור תמם,lior_tm,Israel,,"Dr Shiva , Just watch it! https://www.youtube.com/watch?v=E-m5U35m87Y&t=544s&ab_channel=ShoshanaLalita",FALSE,232,347,8411,49969,Mon Mar 16 05:37:18 +0000 2020,http://pbs.twimg.com/profile_images/1316990422800097280/o_LLyp03_normal.jpg,https://pbs.twimg.com/profile_banners/1239425439485038593/1608999540,,low
1366427015038042113,Mon Mar 01 16:36:02 +0000 2021,RT @mdkatrsk: מוקדש למשרד הבריאות שנזף בי שאני כביכול לא חלק מה”מלחמה״ בקורונה. אז אני כן. מותר לי לדבר? https://t.co/KYYAJO9hw3,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon Mar 01 15:50:44 +0000 2021,1366415617486684160,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,http://pbs.twimg.com/media/EvZ7wisXMAUZI5t.jpg,FALSE,iw,172648738,Dan D. Aridor,daridor,,,"Everybody knows the good guys lost
Everybody knows the fight was fixed
That's how it goes
Everybody knows",FALSE,1394,1540,38879,115505,Fri Jul 30 06:41:40 +0000 2010,http://pbs.twimg.com/profile_images/1304776738224967682/dDCnen2S_normal.jpg,https://pbs.twimg.com/profile_banners/172648738/1613748543,,low
1366434325248565249,Mon Mar 01 17:05:04 +0000 2021,RT @mdkatrsk: מוקדש למשרד הבריאות שנזף בי שאני כביכול לא חלק מה”מלחמה״ בקורונה. אז אני כן. מותר לי לדבר? https://t.co/KYYAJO9hw3,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,Mon Mar 01 15:50:44 +0000 2021,1366415617486684160,1236754772595740676,mdkatrsk,,,,,FALSE,,mdkatrsk,,http://pbs.twimg.com/media/EvZ7wisXMAUZI5t.jpg,FALSE,iw,1246392723080429568,מעליב פשיסטים ידוע🤘🏻,ArensteinNir,בקיבוץ הכי כיף ❤️🩸🤘🏻,,מחוסן וממוגן מהטירלול,FALSE,461,787,16586,82538,Sat Apr 04 11:02:50 +0000 2020,http://pbs.twimg.com/profile_images/1359746407897399296/fTQ-q5ml_normal.jpg,https://pbs.twimg.com/profile_banners/1246392723080429568/1614326806,,low
1366435898599104522,Mon Mar 01 17:11:20 +0000 2021,"RT @MrPitt11: ד״ר גליה ברקאי מתל השומר:
ילדים לא נפגעים מהוירוס, החיים שלהם נהרסים מהסגרים וההפחדות של משרד הבריאות
אז איך נעזור להם?
נזריק…",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,Mon Mar 01 00:31:02 +0000 2021,1366184167617232896,1169670622567440384,MrPitt11,,,,,FALSE,,MrPitt11,,,FALSE,iw,3268453153,Political Bread🍺,HechtBread,,,"If you agree with me on 9 out of 12 issues, vote for me. If you agree with me on 12 out of 12 issues, see a psychiatrist. — Ed Koch|PoliSci @PSUWorldCampus 🇺🇸",FALSE,1620,529,25999,38330,Sat Jul 04 20:31:04 +0000 2015,http://pbs.twimg.com/profile_images/990697623593025538/arD6Uhf__normal.jpg,https://pbs.twimg.com/profile_banners/3268453153/1601888864,,low
1366445633943580681,Mon Mar 01 17:50:01 +0000 2021,RT @LassYoram: כל האוכלוסיה בסיכון מחוסנת. אין עומס בבתי החולים. בשביל מה מסכה?,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Mon Mar 01 15:53:58 +0000 2021,1366416429323608069,1273276672570253313,LassYoram,,,,,FALSE,,LassYoram,,,FALSE,iw,73742286,נדב רויטגרונט,6533Amar,Haifa,,"הנזק הכי גדול שהקורונה גרמה הוא שהיא חשפה שוב, איזה עדר מטומטם וחסר ביטחון עצמי הוא הציבור הישראלי",FALSE,145,425,5754,18356,Sat Sep 12 21:48:00 +0000 2009,http://pbs.twimg.com/profile_images/1349732995440099329/fUnhhUnm_normal.jpg,https://pbs.twimg.com/profile_banners/73742286/1610636399,,low
1376163660456988672,Sun Mar 28 13:25:59 +0000 2021,"RT @UdiQimron: אין *אף אחד* שמעורב במשבר שלא שגה בהערכות זמן אמת. זה טבעי.

אבל, נקיטה *בקונספציה שגויה והרסנית* (סגרים, קטיעה, מסיכות, הפח…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,Fri Mar 26 04:34:52 +0000 2021,1375305224546619394,1229368930424250371,UdiQimron,,,,,FALSE,,UdiQimron,,,FALSE,iw,1246696856257810432,mrNobody,mrNobod51855751,,,"In theory there is no difference between theory and practice 
- in practice there is",FALSE,72,42,5277,11405,Sun Apr 05 07:11:37 +0000 2020,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1246696856257810432/1612293043,,low
